"transaction_product_id","transaction_id","product_version_id"
45016,5015,338
45017,5016,4
45018,5017,380
45019,5018,189
45020,5019,290
45021,5021,249
45022,5022,238
45023,5023,100
45024,5024,50
45025,5025,132
45026,5026,82
45027,5027,394
45028,5028,254
45029,5029,336
45030,5030,348
45031,5031,224
45032,5032,82
45033,5033,250
45034,5034,321
45035,5035,293
45036,5036,380
45037,5037,388
45038,5038,310
45039,5039,353
45040,5040,25
45041,5041,105
45042,5042,85
45043,5043,381
45044,5044,135
45045,5045,214
45046,5046,4
45047,5047,303
45048,5048,387
45049,5049,388
45050,5050,176
45051,5051,85
45052,5052,395
45053,5053,312
45054,5054,115
45055,5055,14
45056,5056,146
45057,5057,379
45058,5058,224
45059,5059,257
45060,5060,11
45061,5061,16
45062,5062,255
45063,5063,59
45064,5064,265
45065,5065,211
45066,5066,329
45067,5067,292
45068,5068,155
45069,5069,351
45070,5070,265
45071,5071,305
45072,5072,331
45073,5073,228
45074,5074,347
45075,5075,123
45076,5076,386
45077,5077,21
45078,5078,4
45079,5079,308
45080,5080,334
45081,5081,89
45082,5082,100
45083,5083,255
45084,5084,82
45085,5085,340
45086,5086,353
45087,5087,89
45088,5088,340
45089,5089,353
45090,5090,281
45091,5091,229
45092,5092,64
45093,5093,108
45094,5094,340
45095,5095,35
45096,5096,303
45097,5097,256
45098,5098,321
45099,5099,364
45100,5100,132
45101,5101,184
45102,5102,351
45103,5103,380
45104,5104,189
45105,5105,229
45106,5106,64
45107,5107,87
45108,5108,36
45109,5109,224
45110,5110,72
45111,5111,113
45112,5112,312
45113,5113,321
45114,5114,4
45115,5115,329
45116,5116,335
45117,5117,334
45118,5118,396
45119,5119,303
45120,5120,334
45121,5121,144
45122,5122,342
45123,5123,142
45124,5124,59
45125,5125,3
45126,5126,353
45127,5127,321
45128,5128,227
45129,5129,230
45130,5130,60
45131,5131,190
45132,5132,59
45133,5133,115
45134,5134,8
45135,5135,82
45136,5136,310
45137,5137,312
45138,5138,325
45139,5139,238
45140,5140,35
45141,5141,220
45142,5142,378
45143,5143,149
45144,5144,224
45145,5145,292
45146,5146,89
45147,5147,176
45148,5148,168
45149,5149,210
45150,5150,41
45151,5151,76
45152,5152,82
45153,5153,189
45154,5154,115
45155,5155,353
45156,5156,308
45157,5157,298
45158,5158,291
45159,5159,54
45160,5160,89
45161,5161,395
45162,5162,227
45163,5163,288
45164,5164,212
45165,5165,144
45166,5166,115
45167,5167,396
45168,5168,321
45169,5169,35
45170,5170,27
45171,5171,76
45172,5172,85
45173,5173,292
45174,5174,115
45175,5175,381
45176,5176,238
45177,5177,25
45178,5178,184
45179,5179,179
45180,5180,12
45181,5181,311
45182,5182,4
45183,5183,306
45184,5184,35
45185,5185,298
45186,5186,238
45187,5187,108
45188,5188,175
45189,5189,388
45190,5190,397
45191,5191,269
45192,5192,132
45193,5193,89
45194,5194,321
45195,5195,105
45196,5196,82
45197,5197,392
45198,5198,189
45199,5199,249
45200,5200,249
45201,5201,242
45202,5202,388
45203,5203,161
45204,5204,132
45205,5205,388
45206,5206,195
45207,5207,119
45208,5208,265
45209,5209,75
45210,5210,210
45211,5211,383
45212,5212,224
45213,5213,144
45214,5214,104
45215,5215,8
45216,5216,291
45217,5217,35
45218,5218,312
45219,5219,350
45220,5220,4
45221,5221,120
45222,5222,262
45223,5223,168
45224,5224,350
45225,5225,222
45226,5226,262
45227,5227,344
45228,5228,300
45229,5229,48
45230,5230,395
45231,5231,72
45232,5232,347
45233,5233,87
45234,5234,351
45235,5235,224
45236,5236,27
45237,5237,179
45238,5238,383
45239,5239,383
45240,5240,113
45241,5241,4
45242,5242,156
45243,5243,334
45244,5244,58
45245,5245,73
45246,5246,379
45247,5247,48
45248,5248,157
45249,5249,176
45250,5250,290
45251,5251,330
45252,5252,186
45253,5253,111
45254,5254,144
45255,5255,379
45256,5256,100
45257,5257,325
45258,5258,12
45259,5259,396
45260,5260,220
45261,5261,299
45262,5262,48
45263,5263,120
45264,5264,366
45265,5265,222
45266,5266,123
45267,5267,382
45268,5268,386
45269,5269,347
45270,5270,332
45271,5271,242
45272,5272,72
45273,5273,52
45274,5274,22
45275,5275,25
45276,5276,291
45277,5277,347
45278,5278,312
45279,5279,189
45280,5280,394
45281,5281,34
45282,5282,350
45283,5283,108
45284,5284,361
45285,5285,35
45286,5286,75
45287,5287,48
45288,5288,213
45289,5289,334
45290,5290,288
45291,5291,297
45292,5292,380
45293,5293,113
45294,5294,325
45295,5295,379
45296,5296,304
45297,5297,180
45298,5298,230
45299,5299,230
45300,5300,187
45301,5301,229
45302,5302,300
45303,5303,72
45304,5304,34
45305,5305,72
45306,5306,145
45307,5307,335
45308,5308,46
45309,5309,35
45310,5310,8
45311,5311,227
45312,5312,200
45313,5313,250
45314,5314,46
45315,5315,216
45316,5316,168
45317,5317,272
45318,5318,304
45319,5319,168
45320,5320,288
45321,5321,351
45322,5322,279
45323,5323,189
45324,5324,4
45325,5325,95
45326,5326,293
45327,5327,248
45328,5328,334
45329,5329,82
45330,5330,351
45331,5331,366
45332,5332,335
45333,5333,41
45334,5334,64
45335,5335,300
45336,5336,254
45337,5337,348
45338,5338,89
45339,5339,396
45340,5340,45
45341,5341,216
45342,5342,27
45343,5343,27
45344,5344,325
45345,5345,269
45346,5346,303
45347,5347,78
45348,5348,338
45349,5349,120
45350,5350,110
45351,5351,25
45352,5352,344
45353,5353,269
45354,5354,190
45355,5355,340
45356,5356,366
45357,5357,292
45358,5358,113
45359,5359,16
45360,5360,258
45361,5361,312
45362,5362,378
45363,5363,187
45364,5364,73
45365,5365,311
45366,5366,187
45367,5367,12
45368,5368,60
45369,5369,334
45370,5370,113
45371,5371,95
45372,5372,312
45373,5373,394
45374,5374,45
45375,5375,321
45376,5376,179
45377,5377,364
45378,5378,378
45379,5379,44
45380,5380,25
45381,5381,138
45382,5382,311
45383,5383,303
45384,5384,353
45385,5385,200
45386,5386,175
45387,5387,396
45388,5388,27
45389,5389,350
45390,5390,224
45391,5391,95
45392,5392,113
45393,5393,100
45394,5394,107
45395,5395,25
45396,5396,336
45397,5397,145
45398,5398,93
45399,5399,144
45400,5400,212
45401,5401,101
45402,5402,73
45403,5403,210
45404,5404,379
45405,5405,73
45406,5406,25
45407,5407,224
45408,5408,321
45409,5409,312
45410,5410,34
45411,5411,220
45412,5412,272
45413,5413,21
45414,5414,35
45415,5415,210
45416,5416,366
45417,5417,262
45418,5418,229
45419,5419,46
45420,5420,286
45421,5421,213
45422,5422,364
45423,5423,25
45424,5424,145
45425,5425,289
45426,5426,291
45427,5427,186
45428,5428,361
45429,5429,214
45430,5430,16
45431,5431,245
45432,5432,46
45433,5433,291
45434,5434,303
45435,5435,268
45436,5436,256
45437,5437,248
45438,5438,288
45439,5439,254
45440,5440,341
45441,5441,292
45442,5442,338
45443,5443,175
45444,5444,85
45445,5445,305
45446,5446,300
45447,5447,308
45448,5448,34
45449,5449,214
45450,5450,254
45451,5451,115
45452,5452,249
45453,5453,350
45454,5454,153
45455,5455,328
45456,5456,144
45457,5457,105
45458,5458,222
45459,5459,87
45460,5460,353
45461,5461,108
45462,5462,304
45463,5463,396
45464,5464,175
45465,5465,351
45466,5466,195
45467,5467,59
45468,5468,93
45469,5469,110
45470,5470,242
45471,5471,31
45472,5472,60
45473,5473,85
45474,5474,45
45475,5475,111
45476,5476,270
45477,5477,64
45478,5478,85
45479,5479,85
45480,5480,396
45481,5481,351
45482,5482,381
45483,5483,161
45484,5484,321
45485,5485,311
45486,5486,390
45487,5487,332
45488,5488,207
45489,5489,216
45490,5490,366
45491,5491,295
45492,5492,255
45493,5493,255
45494,5494,82
45495,5495,245
45496,5496,387
45497,5497,4
45498,5498,72
45499,5499,210
45500,5500,298
45501,5501,379
45502,5502,270
45503,5503,390
45504,5504,145
45505,5505,184
45506,5506,224
45507,5507,202
45508,5508,314
45509,5509,172
45510,5510,341
45511,5511,242
45512,5512,22
45513,5513,248
45514,5514,36
45515,5515,340
45516,5516,332
45517,5517,290
45518,5518,11
45519,5519,353
45520,5520,161
45521,5521,390
45522,5522,238
45523,5523,93
45524,5524,22
45525,5525,305
45526,5526,252
45527,5527,331
45528,5528,75
45529,5529,335
45530,5530,82
45531,5531,78
45532,5532,326
45533,5533,254
45534,5534,27
45535,5535,245
45536,5536,338
45537,5537,308
45538,5538,87
45539,5539,157
45540,5540,111
45541,5541,364
45542,5542,189
45543,5543,288
45544,5544,353
45545,5545,145
45546,5546,312
45547,5547,145
45548,5548,64
45549,5549,390
45550,5550,254
45551,5551,3
45552,5552,22
45553,5553,308
45554,5554,168
45555,5555,319
45556,5556,365
45557,5557,292
45558,5558,272
45559,5559,332
45560,5560,305
45561,5561,27
45562,5562,395
45563,5563,353
45564,5564,78
45565,5565,350
45566,5566,202
45567,5567,395
45568,5568,228
45569,5569,388
45570,5570,144
45571,5571,89
45572,5572,347
45573,5573,381
45574,5574,87
45575,5575,288
45576,5576,52
45577,5577,87
45578,5578,123
45579,5579,290
45580,5580,168
45581,5581,207
45582,5582,4
45583,5583,331
45584,5584,351
45585,5585,101
45586,5586,144
45587,5587,89
45588,5588,35
45589,5589,33
45590,5590,230
45591,5591,73
45592,5592,120
45593,5593,293
45594,5594,8
45595,5595,331
45596,5596,312
45597,5597,331
45598,5598,195
45599,5599,305
45600,5600,145
45601,5601,272
45602,5602,101
45603,5603,385
45604,5604,308
45605,5605,364
45606,5606,25
45607,5607,58
45608,5608,351
45609,5609,381
45610,5610,65
45611,5611,190
45612,5612,12
45613,5613,194
45614,5614,361
45615,5615,149
45616,5616,76
45617,5617,135
45618,5618,293
45619,5619,107
45620,5620,179
45621,5621,89
45622,5622,189
45623,5623,340
45624,5624,351
45625,5625,34
45626,5626,396
45627,5627,60
45628,5628,78
45629,5629,390
45630,5630,108
45631,5631,341
45632,5632,207
45633,5633,229
45634,5634,395
45635,5635,14
45636,5636,304
45637,5637,135
45638,5638,87
45639,5639,340
45640,5640,89
45641,5641,12
45642,5642,228
45643,5643,136
45644,5644,350
45645,5645,330
45646,5646,175
45647,5647,110
45648,5648,27
45649,5649,12
45650,5650,82
45651,5651,93
45652,5652,312
45653,5653,95
45654,5654,390
45655,5655,365
45656,5656,245
45657,5657,105
45658,5658,347
45659,5659,342
45660,5660,270
45661,5661,179
45662,5662,87
45663,5663,189
45664,5664,101
45665,5665,76
45666,5666,136
45667,5667,202
45668,5668,172
45669,5669,176
45670,5670,136
45671,5671,291
45672,5672,321
45673,5673,229
45674,5674,59
45675,5675,230
45676,5676,351
45677,5677,175
45678,5678,364
45679,5679,145
45680,5680,64
45681,5681,73
45682,5682,245
45683,5683,100
45684,5684,187
45685,5685,255
45686,5686,14
45687,5687,139
45688,5688,224
45689,5689,312
45690,5690,321
45691,5691,274
45692,5692,229
45693,5693,89
45694,5694,207
45695,5695,14
45696,5696,101
45697,5697,340
45698,5698,381
45699,5699,190
45700,5700,298
45701,5701,115
45702,5702,251
45703,5703,14
45704,5704,327
45705,5705,45
45706,5706,351
45707,5707,25
45708,5708,254
45709,5709,387
45710,5710,207
45711,5711,229
45712,5712,298
45713,5713,161
45714,5714,45
45715,5715,123
45716,5716,82
45717,5717,390
45718,5718,343
45719,5719,110
45720,5720,396
45721,5721,65
45722,5722,73
45723,5723,224
45724,5724,210
45725,5725,101
45726,5726,168
45727,5727,379
45728,5728,298
45729,5729,380
45730,5730,327
45731,5731,261
45732,5732,312
45733,5733,214
45734,5734,351
45735,5735,328
45736,5736,348
45737,5737,146
45738,5738,125
45739,5739,111
45740,5740,258
45741,5741,25
45742,5742,82
45743,5743,351
45744,5744,156
45745,5745,27
45746,5746,390
45747,5747,111
45748,5748,123
45749,5749,329
45750,5750,145
45751,5751,390
45752,5752,187
45753,5753,242
45754,5754,320
45755,5755,35
45756,5756,229
45757,5757,52
45758,5758,351
45759,5759,304
45760,5760,229
45761,5761,104
45762,5762,16
45763,5763,64
45764,5764,314
45765,5765,144
45766,5766,220
45767,5767,395
45768,5768,383
45769,5769,149
45770,5770,16
45771,5771,145
45772,5772,184
45773,5773,335
45774,5774,262
45775,5775,64
45776,5776,300
45777,5777,187
45778,5778,265
45779,5779,341
45780,5780,132
45781,5781,101
45782,5782,330
45783,5783,341
45784,5784,146
45785,5785,180
45786,5786,60
45787,5787,229
45788,5788,179
45789,5789,364
45790,5790,27
45791,5791,214
45792,5792,14
45793,5793,213
45794,5794,145
45795,5795,156
45796,5796,187
45797,5797,155
45798,5798,347
45799,5799,256
45800,5800,27
45801,5801,351
45802,5802,145
45803,5803,78
45804,5804,179
45805,5805,254
45806,5806,120
45807,5807,213
45808,5808,27
45809,5809,45
45810,5810,249
45811,5811,46
45812,5812,115
45813,5813,330
45814,5814,200
45815,5815,161
45816,5816,82
45817,5817,229
45818,5818,321
45819,5819,379
45820,5820,101
45821,5821,329
45822,5822,308
45823,5823,390
45824,5824,72
45825,5825,175
45826,5826,179
45827,5827,304
45828,5828,380
45829,5829,85
45830,5830,220
45831,5831,230
45832,5832,187
45833,5833,73
45834,5834,298
45835,5835,157
45836,5836,97
45837,5837,107
45838,5838,227
45839,5839,270
45840,5840,35
45841,5841,168
45842,5842,227
45843,5843,108
45844,5844,245
45845,5845,125
45846,5846,220
45847,5847,377
45848,5848,179
45849,5849,190
45850,5850,50
45851,5851,304
45852,5852,379
45853,5853,395
45854,5854,229
45855,5855,85
45856,5856,50
45857,5857,364
45858,5858,145
45859,5859,325
45860,5860,214
45861,5861,27
45862,5862,127
45863,5863,104
45864,5864,227
45865,5865,78
45866,5866,252
45867,5867,386
45868,5868,175
45869,5869,100
45870,5870,311
45871,5871,101
45872,5872,107
45873,5873,334
45874,5874,303
45875,5875,145
45876,5876,388
45877,5877,179
45878,5878,8
45879,5879,350
45880,5880,107
45881,5881,238
45882,5882,210
45883,5883,200
45884,5884,250
45885,5885,341
45886,5886,251
45887,5887,347
45888,5888,268
45889,5889,35
45890,5890,292
45891,5891,2
45892,5892,351
45893,5893,8
45894,5894,255
45895,5895,347
45896,5896,327
45897,5897,291
45898,5898,33
45899,5899,8
45900,5900,59
45901,5901,82
45902,5902,132
45903,5903,251
45904,5904,120
45905,5905,97
45906,5906,335
45907,5907,230
45908,5908,45
45909,5909,12
45910,5910,93
45911,5911,113
45912,5912,325
45913,5913,145
45914,5914,331
45915,5915,396
45916,5916,216
45917,5917,396
45918,5918,361
45919,5919,50
45920,5920,377
45921,5921,189
45922,5922,101
45923,5923,248
45924,5924,100
45925,5925,170
45926,5926,328
45927,5927,100
45928,5928,341
45929,5929,396
45930,5930,331
45931,5931,25
45932,5932,16
45933,5933,210
45934,5934,12
45935,5935,3
45936,5936,12
45937,5937,111
45938,5938,288
45939,5939,396
45940,5940,175
45941,5941,331
45942,5942,175
45943,5943,88
45944,5944,144
45945,5945,298
45946,5946,320
45947,5947,162
45948,5948,72
45949,5949,25
45950,5950,350
45951,5951,110
45952,5952,392
45953,5953,76
45954,5954,361
45955,5955,340
45956,5956,328
45957,5957,115
45958,5958,8
45959,5959,288
45960,5960,108
45961,5961,75
45962,5962,136
45963,5963,45
45964,5964,73
45965,5965,113
45966,5966,115
45967,5967,335
45968,5968,350
45969,5969,101
45970,5970,132
45971,5971,279
45972,5972,4
45973,5973,341
45974,5974,89
45975,5975,338
45976,5976,82
45977,5977,321
45978,5978,248
45979,5979,4
45980,5980,210
45981,5981,229
45982,5982,135
45983,5983,337
45984,5984,306
45985,5985,353
45986,5986,378
45987,5987,93
45988,5988,320
45989,5989,248
45990,5990,72
45991,5991,379
45992,5992,175
45993,5993,334
45994,5994,251
45995,5995,48
45996,5996,324
45997,5997,60
45998,5998,33
45999,5999,100
46000,6000,144
46001,6001,291
46002,6002,230
46003,6003,248
46004,6004,180
46005,6005,48
46006,6006,261
46007,6007,252
46008,6008,332
46009,6009,111
46010,6010,22
46011,6011,35
46012,6012,395
46013,6013,189
46014,6014,48
46015,6015,248
46016,6016,107
46017,6017,335
46018,6018,45
46019,6019,320
46020,6020,144
46021,6021,101
46022,6022,120
46023,6023,302
46024,6024,320
46025,6025,87
46026,6026,228
46027,6027,292
46028,6028,14
46029,6029,213
46030,6030,176
46031,6031,123
46032,6032,190
46033,6033,73
46034,6034,78
46035,6035,59
46036,6036,45
46037,6037,288
46038,6038,396
46039,6039,31
46040,6040,108
46041,6041,210
46042,6042,300
46043,6043,291
46044,6044,107
46045,6045,281
46046,6046,328
46047,6047,123
46048,6048,123
46049,6049,300
46050,6050,254
46051,6051,353
46052,6052,202
46053,6053,85
46054,6054,111
46055,6055,222
46056,6056,353
46057,6057,214
46058,6058,46
46059,6059,35
46060,6060,386
46061,6061,238
46062,6062,252
46063,6063,261
46064,6064,139
46065,6065,107
46066,6066,14
46067,6067,82
46068,6068,196
46069,6069,290
46070,6070,78
46071,6071,254
46072,6072,283
46073,6073,264
46074,6074,190
46075,6075,364
46076,6076,190
46077,6077,397
46078,6078,190
46079,6079,340
46080,6080,387
46081,6081,341
46082,6082,332
46083,6083,265
46084,6084,311
46085,6085,78
46086,6086,351
46087,6087,252
46088,6088,293
46089,6089,142
46090,6090,190
46091,6091,255
46092,6092,46
46093,6093,326
46094,6094,73
46095,6095,394
46096,6096,305
46097,6097,250
46098,6098,380
46099,6099,12
46100,6100,100
46101,6101,57
46102,6102,190
46103,6103,105
46104,6104,93
46105,6105,113
46106,6106,85
46107,6107,115
46108,6108,207
46109,6109,265
46110,6110,255
46111,6111,27
46112,6112,64
46113,6113,286
46114,6114,282
46115,6115,337
46116,6116,379
46117,6117,100
46118,6118,189
46119,6119,308
46120,6120,45
46121,6121,210
46122,6122,335
46123,6123,298
46124,6124,361
46125,6125,25
46126,6126,31
46127,6127,135
46128,6128,361
46129,6129,379
46130,6130,113
46131,6131,340
46132,6132,161
46133,6133,222
46134,6134,268
46135,6135,325
46136,6136,348
46137,6137,161
46138,6138,38
46139,6139,87
46140,6140,202
46141,6141,300
46142,6142,256
46143,6143,396
46144,6144,136
46145,6145,144
46146,6146,200
46147,6147,335
46148,6148,229
46149,6149,388
46150,6150,310
46151,6151,334
46152,6152,331
46153,6153,12
46154,6154,172
46155,6155,212
46156,6156,332
46157,6157,64
46158,6158,245
46159,6159,161
46160,6160,303
46161,6161,334
46162,6162,85
46163,6163,170
46164,6164,387
46165,6165,298
46166,6166,303
46167,6167,325
46168,6168,77
46169,6169,202
46170,6170,308
46171,6171,59
46172,6172,105
46173,6173,176
46174,6174,329
46175,6175,281
46176,6176,72
46177,6177,220
46178,6178,12
46179,6179,381
46180,6180,85
46181,6181,306
46182,6182,64
46183,6183,168
46184,6184,145
46185,6185,292
46186,6186,380
46187,6187,312
46188,6188,35
46189,6189,175
46190,6190,366
46191,6191,220
46192,6192,132
46193,6193,224
46194,6194,110
46195,6195,78
46196,6196,59
46197,6197,105
46198,6198,76
46199,6199,268
46200,6200,380
46201,6201,224
46202,6202,212
46203,6203,300
46204,6204,381
46205,6205,87
46206,6206,390
46207,6207,87
46208,6208,332
46209,6209,85
46210,6210,387
46211,6211,248
46212,6212,255
46213,6213,282
46214,6214,379
46215,6215,35
46216,6216,136
46217,6217,87
46218,6218,214
46219,6219,111
46220,6220,286
46221,6221,55
46222,6222,210
46223,6223,8
46224,6224,286
46225,6225,8
46226,6226,227
46227,6227,12
46228,6228,187
46229,6229,347
46230,6230,170
46231,6231,89
46232,6232,351
46233,6233,330
46234,6234,387
46235,6235,331
46236,6236,202
46237,6237,136
46238,6238,87
46239,6239,338
46240,6240,365
46241,6241,180
46242,6242,220
46243,6243,311
46244,6244,73
46245,6245,187
46246,6246,144
46247,6247,343
46248,6248,288
46249,6249,288
46250,6250,214
46251,6251,374
46252,6252,343
46253,6253,342
46254,6254,132
46255,6255,69
46256,6256,319
46257,6257,379
46258,6258,72
46259,6259,8
46260,6260,330
46261,6261,180
46262,6262,331
46263,6263,187
46264,6264,64
46265,6265,312
46266,6266,310
46267,6267,351
46268,6268,35
46269,6269,137
46270,6270,312
46271,6271,135
46272,6272,157
46273,6273,176
46274,6274,281
46275,6275,190
46276,6276,55
46277,6277,120
46278,6278,50
46279,6279,265
46280,6280,101
46281,6281,64
46282,6282,125
46283,6283,258
46284,6284,76
46285,6285,311
46286,6286,12
46287,6287,73
46288,6288,304
46289,6289,269
46290,6290,93
46291,6291,342
46292,6292,229
46293,6293,386
46294,6294,327
46295,6295,334
46296,6296,364
46297,6297,31
46298,6298,361
46299,6299,351
46300,6300,75
46301,6301,55
46302,6302,202
46303,6303,365
46304,6304,69
46305,6305,228
46306,6306,35
46307,6307,27
46308,6308,337
46309,6309,380
46310,6310,312
46311,6311,380
46312,6312,282
46313,6313,325
46314,6314,286
46315,6315,63
46316,6316,265
46317,6317,321
46318,6318,228
46319,6319,85
46320,6320,396
46321,6321,45
46322,6322,107
46323,6323,308
46324,6324,145
46325,6325,170
46326,6326,364
46327,6327,249
46328,6328,36
46329,6329,144
46330,6330,340
46331,6331,288
46332,6332,268
46333,6333,189
46334,6334,347
46335,6335,82
46336,6336,101
46337,6337,268
46338,6338,78
46339,6339,100
46340,6340,155
46341,6341,262
46342,6342,262
46343,6343,48
46344,6344,213
46345,6345,348
46346,6346,142
46347,6347,351
46348,6348,161
46349,6349,45
46350,6350,190
46351,6351,113
46352,6352,265
46353,6353,111
46354,6354,46
46355,6355,194
46356,6356,340
46357,6357,2
46358,6358,396
46359,6359,341
46360,6360,168
46361,6361,228
46362,6362,308
46363,6363,12
46364,6364,300
46365,6365,59
46366,6366,97
46367,6367,33
46368,6368,321
46369,6369,16
46370,6370,16
46371,6371,93
46372,6372,366
46373,6373,202
46374,6374,214
46375,6375,312
46376,6376,220
46377,6377,321
46378,6378,255
46379,6379,310
46380,6380,245
46381,6381,361
46382,6382,139
46383,6383,89
46384,6384,381
46385,6385,224
46386,6386,328
46387,6387,329
46388,6388,100
46389,6389,224
46390,6390,213
46391,6391,45
46392,6392,73
46393,6393,60
46394,6394,305
46395,6395,45
46396,6396,33
46397,6397,46
46398,6398,344
46399,6399,100
46400,6400,55
46401,6401,340
46402,6402,291
46403,6403,383
46404,6404,145
46405,6405,396
46406,6406,227
46407,6407,214
46408,6408,214
46409,6409,168
46410,6410,78
46411,6411,14
46412,6412,50
46413,6413,230
46414,6414,216
46415,6415,100
46416,6416,153
46417,6417,228
46418,6418,69
46419,6419,316
46420,6420,377
46421,6421,388
46422,6422,230
46423,6423,282
46424,6424,123
46425,6425,361
46426,6426,353
46427,6427,350
46428,6428,187
46429,6429,311
46430,6430,51
46431,6431,227
46432,6432,325
46433,6433,245
46434,6434,4
46435,6435,321
46436,6436,73
46437,6437,14
46438,6438,291
46439,6439,249
46440,6440,228
46441,6441,179
46442,6442,50
46443,6443,101
46444,6444,144
46445,6445,342
46446,6446,44
46447,6447,59
46448,6448,220
46449,6449,179
46450,6450,161
46451,6451,176
46452,6452,73
46453,6453,144
46454,6454,194
46455,6455,341
46456,6456,256
46457,6457,353
46458,6458,78
46459,6459,220
46460,6460,331
46461,6461,107
46462,6462,320
46463,6463,265
46464,6464,257
46465,6465,136
46466,6466,386
46467,6467,293
46468,6468,350
46469,6469,383
46470,6470,286
46471,6471,279
46472,6472,187
46473,6473,59
46474,6474,95
46475,6475,95
46476,6476,288
46477,6477,312
46478,6478,220
46479,6479,230
46480,6480,338
46481,6481,176
46482,6482,331
46483,6483,12
46484,6484,25
46485,6485,383
46486,6486,189
46487,6487,31
46488,6488,264
46489,6489,351
46490,6490,286
46491,6491,350
46492,6492,11
46493,6493,329
46494,6494,93
46495,6495,380
46496,6496,394
46497,6497,35
46498,6498,125
46499,6499,73
46500,6500,315
46501,6501,396
46502,6502,207
46503,6503,89
46504,6504,82
46505,6505,297
46506,6506,95
46507,6507,350
46508,6508,22
46509,6509,331
46510,6510,172
46511,6511,396
46512,6512,73
46513,6513,78
46514,6514,82
46515,6515,50
46516,6516,73
46517,6517,230
46518,6518,272
46519,6519,335
46520,6520,153
46521,6521,337
46522,6522,265
46523,6523,268
46524,6524,288
46525,6525,265
46526,6526,82
46527,6527,179
46528,6528,57
46529,6529,305
46530,6530,175
46531,6531,136
46532,6532,200
46533,6533,120
46534,6534,179
46535,6535,115
46536,6536,123
46537,6537,144
46538,6538,224
46539,6539,338
46540,6540,179
46541,6541,297
46542,6542,304
46543,6543,364
46544,6544,288
46545,6545,48
46546,6546,101
46547,6547,311
46548,6548,348
46549,6549,293
46550,6550,361
46551,6551,64
46552,6552,161
46553,6553,180
46554,6554,242
46555,6555,35
46556,6556,25
46557,6557,308
46558,6558,361
46559,6559,383
46560,6560,101
46561,6561,306
46562,6562,162
46563,6563,347
46564,6564,254
46565,6565,78
46566,6566,72
46567,6567,25
46568,6568,304
46569,6569,73
46570,6570,184
46571,6571,93
46572,6572,31
46573,6573,254
46574,6574,364
46575,6575,302
46576,6576,213
46577,6577,59
46578,6578,330
46579,6579,97
46580,6580,290
46581,6581,258
46582,6582,180
46583,6583,101
46584,6584,312
46585,6585,264
46586,6586,328
46587,6587,187
46588,6588,104
46589,6589,321
46590,6590,229
46591,6591,227
46592,6592,366
46593,6593,46
46594,6594,48
46595,6595,302
46596,6596,96
46597,6597,308
46598,6598,144
46599,6599,351
46600,6600,25
46601,6601,325
46602,6602,120
46603,6603,265
46604,6604,335
46605,6605,272
46606,6606,347
46607,6607,101
46608,6608,138
46609,6609,390
46610,6610,351
46611,6611,196
46612,6612,194
46613,6613,353
46614,6614,87
46615,6615,303
46616,6616,392
46617,6617,85
46618,6618,293
46619,6619,101
46620,6620,25
46621,6621,27
46622,6622,396
46623,6623,113
46624,6624,220
46625,6625,109
46626,6626,136
46627,6627,332
46628,6628,189
46629,6629,350
46630,6630,172
46631,6631,85
46632,6632,16
46633,6633,262
46634,6634,120
46635,6635,254
46636,6636,72
46637,6637,298
46638,6638,269
46639,6639,132
46640,6640,321
46641,6641,378
46642,6642,176
46643,6643,351
46644,6644,26
46645,6645,272
46646,6646,395
46647,6647,115
46648,6648,170
46649,6649,45
46650,6650,161
46651,6651,330
46652,6652,139
46653,6653,105
46654,6654,59
46655,6655,214
46656,6656,64
46657,6657,227
46658,6658,63
46659,6659,72
46660,6660,252
46661,6661,214
46662,6662,107
46663,6663,34
46664,6664,250
46665,6665,364
46666,6666,212
46667,6667,269
46668,6668,85
46669,6669,255
46670,6670,348
46671,6671,288
46672,6672,255
46673,6673,242
46674,6674,60
46675,6675,275
46676,6676,72
46677,6677,364
46678,6678,139
46679,6679,265
46680,6680,3
46681,6681,334
46682,6682,340
46683,6683,87
46684,6684,220
46685,6685,214
46686,6686,55
46687,6687,41
46688,6688,105
46689,6689,82
46690,6690,338
46691,6691,190
46692,6692,245
46693,6693,12
46694,6694,229
46695,6695,325
46696,6696,31
46697,6697,149
46698,6698,111
46699,6699,251
46700,6700,343
46701,6701,245
46702,6702,343
46703,6703,25
46704,6704,190
46705,6705,338
46706,6706,176
46707,6707,327
46708,6708,228
46709,6709,272
46710,6710,304
46711,6711,11
46712,6712,305
46713,6713,306
46714,6714,282
46715,6715,176
46716,6716,252
46717,6717,202
46718,6718,268
46719,6719,383
46720,6720,189
46721,6721,379
46722,6722,308
46723,6723,312
46724,6724,210
46725,6725,297
46726,6726,381
46727,6727,35
46728,6728,379
46729,6729,73
46730,6730,250
46731,6731,89
46732,6732,76
46733,6733,168
46734,6734,214
46735,6735,227
46736,6736,332
46737,6737,291
46738,6738,288
46739,6739,380
46740,6740,149
46741,6741,338
46742,6742,184
46743,6743,59
46744,6744,41
46745,6745,190
46746,6746,227
46747,6747,343
46748,6748,227
46749,6749,2
46750,6750,390
46751,6751,350
46752,6752,347
46753,6753,305
46754,6754,341
46755,6755,104
46756,6756,25
46757,6757,170
46758,6758,251
46759,6759,351
46760,6760,306
46761,6761,338
46762,6762,312
