"transaction_id","product_id","customer_id","transaction_date","online_order","order_status"
2554,70,1946,,true,Approved
2555,62,2388,,true,Approved
2556,80,2193,,false,Approved
2557,69,39,,false,Approved
2558,10,3007,,false,Approved
2559,59,2435,,true,Approved
2560,42,2918,,true,Approved
2561,0,1942,,true,Approved
2562,35,2514,,true,Approved
2563,8,3246,,true,Approved
2564,18,2495,,false,Approved
2565,6,3137,,true,Approved
2566,75,2173,,false,Approved
2567,28,190,,true,Approved
2568,58,1473,,true,Approved
2569,39,2170,,true,Approved
2570,22,3357,,false,Approved
2571,78,653,,false,Approved
2572,2,593,,false,Approved
2573,27,2109,,true,Approved
2574,70,1318,,false,Approved
2575,64,1291,,true,Approved
2576,72,1763,,true,Approved
2577,80,906,,false,Approved
2578,92,3312,,true,Approved
2579,63,1916,,true,Approved
2580,50,99,,true,Approved
2581,17,1290,,false,Approved
2582,3,173,,false,Approved
2583,3,851,,true,Approved
2584,14,738,,false,Approved
2585,9,646,,true,Approved
2586,77,1713,,false,Approved
2587,30,58,,false,Approved
2588,58,392,,true,Approved
2589,10,2136,,false,Approved
2590,0,2981,,false,Approved
2591,91,2760,,true,Approved
2592,30,2046,,true,Approved
2593,31,1874,,false,Approved
2594,58,2674,,false,Approved
2595,0,2505,,false,Approved
2596,45,346,,false,Approved
2597,50,443,,true,Approved
2598,3,2506,,true,Approved
2599,26,1683,,false,Approved
2600,84,946,,true,Approved
2601,91,46,,true,Approved
2602,10,347,,false,Approved
2603,73,3184,,false,Approved
2604,87,344,,true,Approved
2605,58,1473,,false,Approved
2606,0,1323,,false,Approved
2607,0,1912,,false,Approved
2608,30,2892,,false,Approved
2609,46,3170,,false,Approved
2610,83,506,,false,Approved
2611,78,739,,true,Approved
2612,18,1252,,false,Approved
2613,26,189,,false,Approved
2614,67,1230,,true,Approved
2615,89,3469,,,Approved
2616,29,2273,,false,Approved
2617,88,795,,false,Approved
2618,53,2192,,,Approved
2619,14,1279,,false,Approved
2620,31,1755,,false,Approved
2621,10,1214,,false,Approved
2622,52,1613,,false,Approved
2623,56,2783,,true,Approved
2624,18,2498,,false,Approved
2625,49,132,,true,Approved
2626,10,902,,false,Approved
2627,77,2384,,true,Approved
2628,83,174,,false,Approved
2629,95,1773,,true,Approved
2630,86,2444,,false,Approved
2631,80,1255,,false,Approved
2632,8,2534,,true,Approved
2633,9,149,,,Cancelled
2634,57,151,,true,Approved
2635,6,249,,false,Approved
2636,77,669,,true,Approved
2637,92,1964,,false,Approved
2638,83,34,,false,Approved
2639,0,602,,true,Approved
2640,20,2183,,false,Approved
2641,91,3062,,true,Approved
2642,100,2986,,false,Approved
2643,42,2705,,true,Approved
2644,38,269,,false,Approved
2645,14,3172,,true,Approved
2646,3,576,,true,Approved
2647,4,1768,,,Approved
2648,56,1725,,,Approved
2649,66,1689,,true,Approved
2650,100,2205,,true,Approved
2651,69,240,,false,Cancelled
2652,31,2403,,false,Approved
2653,38,3028,,true,Approved
2654,38,1833,,true,Approved
2655,11,2396,,false,Approved
2656,41,2826,,false,Approved
2657,66,2336,,false,Approved
2658,37,3090,,true,Approved
2659,74,2820,,true,Approved
2660,87,430,,false,Approved
2661,37,2372,,true,Approved
2662,91,1823,,true,Approved
2663,40,1299,,true,Approved
2664,42,2715,,false,Approved
2665,48,1748,,true,Approved
2666,28,298,,false,Approved
2667,52,3467,,true,Approved
2668,55,2415,,false,Approved
2669,66,167,,true,Approved
2670,3,647,,false,Approved
2671,53,3365,,false,Approved
2672,56,1773,,false,Approved
2673,82,902,,true,Approved
2674,17,888,,true,Approved
2675,69,2158,,true,Approved
2676,0,336,,false,Approved
2677,18,3225,,true,Approved
2678,49,187,,true,Approved
2679,24,489,,true,Approved
2680,20,1635,,false,Approved
2681,67,1773,,true,Approved
2682,0,2068,,false,Approved
2683,31,2659,,true,Approved
2684,3,1752,,true,Approved
2685,87,1776,,true,Approved
2686,62,2196,,false,Approved
2687,69,2707,,false,Approved
2688,33,2616,,false,Approved
2689,31,2853,,true,Approved
2690,6,1822,,true,Approved
2691,64,637,,false,Approved
2692,91,3498,,false,Approved
2693,92,2633,,true,Approved
2694,95,1703,,false,Approved
2695,17,2648,,false,Approved
2696,29,3433,,false,Approved
2697,21,2887,,true,Approved
2698,96,1074,,false,Approved
2699,21,2495,,false,Approved
2700,80,56,,true,Approved
2701,68,871,,true,Approved
2702,67,2096,,false,Approved
2703,30,2189,,true,Approved
2704,40,835,,true,Approved
2705,92,2639,,true,Approved
2706,43,1120,,false,Approved
2707,68,693,,true,Approved
2708,2,2912,,false,Approved
2709,47,201,,true,Approved
2710,85,885,,true,Approved
2711,16,1574,,false,Approved
2712,42,239,,false,Approved
2713,90,1965,,false,Approved
2714,34,2896,,false,Approved
2715,45,583,,true,Approved
2716,100,1168,,false,Approved
2717,95,1540,,true,Approved
2718,0,958,,true,Approved
2719,81,2839,,true,Approved
2720,9,1669,,false,Approved
2721,15,821,,false,Approved
2722,49,1061,,true,Approved
2723,16,2304,,true,Approved
2724,63,1589,,true,Approved
2725,67,2666,,false,Approved
2726,81,990,,true,Approved
2727,21,2992,,true,Approved
2728,12,1722,,false,Approved
2729,59,2098,,false,Approved
2730,9,877,,true,Approved
2731,40,3079,,true,Approved
2732,19,2155,,true,Approved
2733,0,963,,false,Approved
2734,0,1432,,true,Approved
2735,95,524,,true,Approved
2736,53,1123,,false,Approved
2737,33,1745,,true,Approved
2738,75,490,,true,Approved
2739,96,372,,false,Approved
2740,51,2615,,true,Approved
2741,54,324,,true,Approved
2742,64,1331,,true,Approved
2743,0,1107,,false,Approved
2744,33,3382,,false,Approved
2745,3,310,,true,Approved
2746,3,3242,,true,Approved
2747,92,184,,false,Approved
2748,80,384,,false,Approved
2749,31,2830,,true,Approved
2750,6,1913,,false,Approved
2751,77,1381,,false,Approved
2752,39,1345,,true,Approved
2753,22,781,,false,Approved
2754,33,1061,,true,Approved
2755,80,1171,,false,Approved
2756,76,2031,,true,Approved
2757,35,1873,,true,Approved
2758,0,1810,,true,Approved
2759,3,1492,,true,Approved
2760,65,937,,false,Approved
2761,7,877,,false,Approved
2762,64,2759,,true,Approved
2763,63,621,,true,Approved
2764,17,2428,,true,Approved
2765,59,2173,,false,Approved
2766,94,3191,,false,Approved
2767,0,1307,,true,Approved
2768,85,1263,,true,Approved
2769,9,235,,false,Approved
2770,1,1545,,true,Approved
2771,51,3470,,false,Approved
2772,86,1929,,false,Approved
2773,0,1136,,,Approved
2774,14,1147,,false,Approved
2775,86,409,,true,Approved
2776,21,1144,,true,Approved
2777,27,1403,,true,Approved
2778,52,3042,,true,Approved
2779,2,2635,,false,Approved
2780,84,225,,false,Approved
2781,27,792,,false,Approved
2782,59,2320,,false,Approved
2783,3,272,,false,Approved
2784,85,1619,,false,Approved
2785,12,1765,,false,Approved
2786,85,127,,true,Approved
2787,12,763,,true,Approved
2788,35,2355,,true,Approved
2789,63,3231,,true,Approved
2790,54,3228,,true,Approved
2791,10,1348,,true,Approved
2792,68,1250,,false,Approved
2793,5,1902,,false,Approved
2794,62,3499,,false,Approved
2795,47,791,,true,Approved
2796,54,262,,false,Approved
2797,72,848,,false,Approved
2798,61,2181,,true,Approved
2799,74,1240,,true,Approved
2800,75,2683,,true,Approved
2801,81,3417,,true,Approved
2802,0,501,,true,Approved
2803,55,653,,true,Approved
2804,13,2340,,true,Approved
2805,3,2504,,false,Approved
2806,91,3295,,false,Approved
2807,97,1104,,true,Approved
2808,12,3117,,true,Approved
2809,100,1522,,true,Approved
2810,69,3489,,true,Approved
2811,89,63,,false,Approved
2812,2,1824,,false,Approved
2813,76,1193,,true,Approved
2814,81,3011,,true,Approved
2815,0,2697,,true,Approved
2816,1,2595,,true,Approved
2817,35,2457,,false,Approved
2818,20,3414,,true,Approved
2819,75,3299,,false,Approved
2820,34,696,,true,Approved
2821,0,2307,,false,Approved
2822,24,1225,,true,Approved
2823,42,2792,,true,Approved
2824,0,306,,false,Approved
2825,93,3060,,true,Approved
2826,11,1005,,true,Approved
2827,4,3326,,false,Approved
2828,42,3273,,false,Approved
2829,87,2199,,false,Approved
2830,23,1096,,false,Approved
2831,46,1788,,false,Approved
2832,80,1290,,true,Approved
2833,95,684,,false,Approved
2834,11,507,,false,Approved
2835,41,836,,false,Approved
2836,95,635,,false,Approved
2837,61,478,,true,Approved
2838,61,2544,,false,Approved
2839,11,719,,false,Approved
2840,82,3245,,false,Approved
2841,9,1360,,true,Approved
2842,24,1451,,,Approved
2843,90,1506,,true,Approved
2844,11,478,,true,Approved
2845,64,1380,,false,Approved
2846,0,2358,,true,Approved
2847,52,1433,,false,Approved
2848,57,3374,,false,Approved
2849,83,1036,,false,Approved
2850,37,39,,false,Approved
2851,24,1178,,true,Approved
2852,92,89,,false,Approved
2853,68,800,,false,Approved
2854,63,1354,,false,Approved
2855,89,1413,,false,Approved
2856,31,1429,,true,Approved
2857,93,1345,,false,Approved
2858,40,1637,,true,Approved
2859,78,2438,,false,Approved
2860,1,3215,,true,Approved
2861,98,2442,,false,Approved
2862,5,1336,,false,Approved
2863,91,3129,,true,Approved
2864,32,3478,,false,Approved
2865,61,1367,,false,Approved
2866,74,2562,,false,Approved
2867,16,1554,,false,Approved
2868,38,2458,,false,Approved
2869,94,2121,,false,Approved
2870,38,2888,,true,Approved
2871,67,3334,,true,Approved
2872,8,52,,false,Approved
2873,41,781,,true,Approved
2874,83,1801,,false,Approved
2875,0,2012,,false,Approved
2876,3,2454,,true,Approved
2877,63,849,,false,Approved
2878,23,799,,true,Approved
2879,2,3071,,false,Approved
2880,76,2415,,true,Approved
2881,7,1585,,false,Approved
2882,79,1711,,false,Approved
2883,32,1195,,false,Approved
2884,1,699,,true,Approved
2885,60,802,,true,Approved
2886,19,3088,,true,Approved
2887,0,2770,,false,Approved
2888,46,1980,,false,Approved
2889,5,1012,,false,Approved
2890,58,3225,,true,Approved
2891,48,2434,,false,Approved
2892,2,2055,,true,Approved
2893,6,3126,,false,Approved
2894,36,1951,,false,Approved
2895,39,2062,,true,Approved
2896,35,1771,,true,Approved
2897,23,3221,,false,Approved
2898,79,2061,,true,Approved
2899,13,1944,,true,Approved
2900,65,1697,,false,Approved
2901,59,2242,,true,Approved
2902,87,1597,,true,Approved
2903,84,629,,true,Approved
2904,76,2061,,true,Approved
2905,52,2062,,false,Approved
2906,21,2746,,true,Approved
2907,21,1656,,false,Approved
2908,86,1722,,true,Approved
2909,38,1664,,true,Approved
2910,22,1122,,true,Approved
2911,81,850,,false,Approved
2912,18,2347,,true,Approved
2913,5,1396,,true,Approved
2914,10,3391,,true,Approved
2915,1,1546,,false,Approved
2916,40,2465,,true,Approved
2917,90,2072,,true,Approved
2918,35,299,,false,Approved
2919,81,1912,,false,Approved
2920,34,2179,,false,Approved
2921,1,1329,,false,Approved
2922,67,414,,false,Approved
2923,48,1606,,true,Approved
2924,58,2189,,true,Approved
2925,0,1480,,true,Approved
2926,22,1783,,true,Approved
2927,35,3198,,true,Approved
2928,41,2330,,false,Approved
2929,65,1615,,true,Approved
2930,92,2131,,false,Approved
2931,17,1905,,false,Approved
2932,37,21,,true,Approved
2933,26,238,,false,Approved
2934,57,673,,false,Approved
2935,0,1910,,true,Approved
2936,88,1581,,true,Approved
2937,54,1665,,true,Approved
2938,63,3315,,true,Approved
2939,59,2455,,false,Approved
2940,0,395,,true,Approved
2941,75,115,,true,Approved
2942,51,2717,,true,Approved
2943,0,820,,false,Approved
2944,80,2849,,false,Approved
2945,0,3465,,false,Approved
2946,9,3375,,true,Approved
2947,70,1136,,true,Approved
2948,0,3212,,false,Approved
2949,3,93,,true,Approved
2950,30,447,,false,Approved
2951,30,986,,true,Approved
2952,80,1140,,true,Approved
2953,0,1410,,true,Approved
2954,5,795,,false,Approved
2955,97,3172,,true,Approved
2956,54,1506,,false,Approved
2957,0,1912,,false,Approved
2958,1,1764,,false,Approved
2959,23,180,,true,Approved
2960,95,864,,true,Approved
2961,3,1308,,false,Approved
2962,77,348,,true,Approved
2963,66,74,,true,Approved
2964,40,2471,,false,Approved
2965,17,2311,,true,Approved
2966,1,1372,,true,Approved
2967,0,308,,true,Approved
2968,70,509,,true,Approved
2969,45,424,,true,Approved
2970,70,2226,,true,Approved
2971,50,1125,,true,Approved
2972,75,1933,,false,Approved
2973,4,2174,,false,Approved
2974,46,3232,,false,Approved
2975,8,1699,,true,Approved
2976,62,2908,,false,Approved
2977,4,1725,,true,Approved
2978,75,182,,true,Approved
2979,85,9,,false,Approved
2980,89,1461,,true,Approved
2981,75,2375,,true,Approved
2982,81,614,,false,Approved
2983,10,849,,false,Approved
2984,0,3042,,false,Approved
2985,21,3232,,true,Approved
2986,17,2144,,true,Approved
2987,0,1136,,true,Approved
2988,42,2656,,true,Approved
2989,93,1840,,false,Approved
2990,43,2984,,true,Approved
2991,0,812,,true,Approved
2992,34,3054,,false,Approved
2993,9,552,,false,Approved
2994,41,2072,,true,Approved
2995,21,1723,,false,Approved
2996,32,951,,true,Approved
2997,97,1822,,false,Approved
2998,56,3406,,false,Approved
2999,38,725,,true,Approved
3000,79,1169,,false,Approved
3001,16,683,,true,Approved
3002,25,3268,,false,Approved
3003,87,200,,true,Approved
3004,69,502,,true,Approved
3005,1,205,,false,Approved
3006,40,1113,,true,Approved
3007,45,2523,,true,Approved
3008,18,2725,,false,Approved
3009,33,1627,,true,Approved
3010,33,1422,,true,Approved
3011,35,112,,false,Approved
3012,67,2645,,true,Approved
3013,82,192,,false,Approved
3014,0,3148,,true,Approved
3015,92,1690,,true,Approved
3016,31,2251,,false,Approved
3017,75,2601,,true,Approved
3018,78,3198,,true,Approved
3019,43,2681,,false,Approved
3020,0,1525,,false,Approved
3021,32,360,,false,Approved
3022,88,1773,,true,Approved
3023,79,647,,false,Approved
3024,59,3036,,false,Approved
3025,97,245,,true,Approved
3026,16,2574,,,Approved
3027,17,202,,false,Approved
3028,91,342,,false,Approved
3029,2,73,,false,Approved
3030,73,3413,,true,Approved
3031,0,548,,false,Approved
3032,50,118,,false,Approved
3033,64,1120,,,Approved
3034,97,356,,true,Approved
3035,9,2498,,true,Approved
3036,27,2730,,false,Approved
3037,38,2617,,true,Approved
3038,45,2391,,false,Approved
3039,89,697,,true,Approved
3040,92,551,,true,Approved
3041,6,3334,,true,Approved
3042,24,3102,,true,Approved
3043,40,787,,true,Approved
3044,65,707,,true,Approved
3045,79,2495,,false,Approved
3046,48,1302,,false,Approved
3047,55,659,,false,Approved
3048,4,678,,false,Approved
3049,5,2886,,true,Approved
3050,44,3146,,true,Approved
3051,71,280,,true,Approved
3052,17,59,,true,Approved
3053,92,1896,,false,Approved
3054,63,2228,,true,Approved
3055,86,775,,false,Approved
3056,39,1660,,true,Approved
3057,92,122,,false,Approved
3058,26,2301,,true,Approved
3059,32,3337,,true,Approved
3060,3,935,,false,Approved
3061,19,903,,false,Approved
3062,15,2067,,true,Approved
3063,73,3012,,true,Approved
3064,36,308,,false,Approved
3065,76,221,,false,Approved
3066,72,188,,false,Approved
3067,32,385,,false,Approved
3068,12,1148,,true,Approved
3069,10,562,,true,Approved
3070,16,417,,true,Approved
3071,31,1913,,false,Approved
3072,56,1207,,false,Approved
3073,38,1280,,true,Approved
3074,99,2073,,true,Approved
3075,87,856,,true,Approved
3076,29,1001,,true,Approved
3077,33,1253,,false,Approved
3078,40,660,,false,Approved
3079,11,1095,,false,Approved
3080,46,2914,,false,Approved
3081,36,3330,,true,Approved
3082,27,1092,,true,Approved
3083,45,99,,false,Approved
3084,53,2481,,true,Approved
3085,0,3042,,false,Approved
3086,1,2425,,false,Approved
3087,53,1313,,false,Approved
3088,87,835,,false,Approved
3089,96,3339,,true,Approved
3090,2,1419,,true,Approved
3091,10,2854,,true,Approved
3092,83,2190,,false,Approved
3093,77,1547,,true,Approved
3094,46,1863,,true,Approved
3095,30,815,,false,Approved
3096,0,3252,,true,Approved
3097,70,336,,false,Approved
3098,67,2083,,false,Approved
3099,0,3313,,true,Approved
3100,97,2701,,true,Approved
3101,83,201,,true,Approved
3102,10,3003,,true,Approved
3103,5,3114,,false,Approved
3104,0,1833,,true,Approved
3105,7,3105,,false,Approved
3106,62,2816,,true,Approved
3107,54,1613,,false,Approved
3108,88,2796,,false,Approved
3109,49,926,,true,Approved
3110,48,182,,false,Approved
3111,38,610,,true,Approved
3112,82,656,,true,Approved
3113,27,1493,,false,Approved
3114,6,2899,,true,Approved
3115,82,2729,,false,Approved
3116,14,1092,,false,Approved
3117,0,2494,,true,Approved
3118,7,3176,,false,Approved
3119,91,669,,false,Approved
3120,17,528,,true,Approved
3121,45,827,,true,Approved
3122,27,925,,true,Approved
3123,8,3289,,false,Approved
3124,49,1647,,true,Approved
3125,51,3384,,false,Approved
3126,42,456,,false,Approved
3127,15,339,,true,Approved
3128,44,1599,,false,Approved
3129,95,2654,,true,Approved
3130,30,3404,,true,Approved
3131,28,628,,true,Approved
3132,52,634,,true,Approved
3133,95,1481,,true,Approved
3134,48,2975,,true,Approved
3135,69,157,,,Approved
3136,6,2850,,false,Approved
3137,56,1913,,true,Approved
3138,64,728,,false,Approved
3139,90,2661,,true,Approved
3140,13,3364,,false,Approved
3141,10,47,,true,Approved
3142,10,1599,,true,Approved
3143,19,479,,false,Approved
3144,63,558,,true,Approved
3145,57,1754,,true,Approved
3146,47,3165,,false,Approved
3147,39,3089,,true,Approved
3148,66,1227,,false,Approved
3149,85,303,,true,Approved
3150,68,1473,,true,Approved
3151,72,1006,,false,Approved
3152,11,639,,false,Approved
3153,46,392,,false,Approved
3154,80,723,,true,Approved
3155,32,3487,,false,Approved
3156,7,2410,,false,Approved
3157,35,3390,,false,Approved
3158,89,2891,,false,Approved
3159,36,1736,,true,Approved
3160,81,1660,,true,Approved
3161,9,1120,,true,Approved
3162,91,915,,true,Approved
3163,69,3484,,false,Approved
3164,2,1853,,true,Approved
3165,77,51,,false,Approved
3166,80,3258,,true,Approved
3167,3,986,,false,Approved
3168,100,2917,,true,Approved
3169,25,2392,,true,Approved
3170,0,263,,false,Approved
3171,14,2956,,true,Approved
3172,94,2488,,false,Approved
3173,13,1798,,false,Approved
3174,2,2873,,true,Approved
3175,3,1240,,false,Approved
3176,39,952,,false,Approved
3177,3,2221,,true,Approved
3178,97,1863,,false,Approved
3179,61,3278,,true,Approved
3180,38,1368,,false,Approved
3181,51,2601,,true,Approved
3182,68,2151,,false,Approved
3183,15,1867,,true,Approved
3184,38,1410,,false,Approved
3185,35,1798,,false,Approved
3186,80,3118,,true,Approved
3187,37,3299,,false,Approved
3188,34,1550,,true,Approved
3189,69,263,,false,Approved
3190,84,489,,false,Approved
3191,48,117,,true,Approved
3192,91,1832,,false,Approved
3193,37,347,,false,Approved
3194,69,1559,,true,Approved
3195,0,1902,,false,Approved
3196,0,1470,,false,Approved
3197,96,113,,false,Cancelled
3198,44,3242,,false,Approved
3199,92,304,,false,Approved
3200,0,247,,true,Approved
3201,1,1182,,,Approved
3202,2,2755,,false,Approved
3203,95,2132,,true,Approved
3204,31,1091,,true,Approved
3205,40,2845,,true,Approved
3206,16,1779,,false,Approved
3207,23,430,,false,Approved
3208,69,3423,,false,Approved
3209,90,60,,false,Approved
3210,12,1237,,false,Approved
3211,47,991,,false,Approved
3212,61,1469,,false,Approved
3213,50,2102,,true,Approved
3214,41,30,,true,Approved
3215,98,1954,,true,Approved
3216,33,2539,,true,Approved
3217,70,3184,,true,Approved
3218,26,127,,false,Approved
3219,19,477,,true,Approved
3220,61,389,,true,Approved
3221,0,2058,,false,Approved
3222,40,1095,,false,Approved
3223,13,2610,,true,Approved
3224,92,2049,,false,Cancelled
3225,31,3476,,true,Approved
3226,50,3177,,false,Approved
3227,12,333,,false,Approved
3228,95,1503,,false,Approved
3229,2,2130,,false,Approved
3230,56,2815,,false,Approved
3231,53,2263,,false,Approved
3232,63,2941,,true,Approved
3233,50,1663,,false,Approved
3234,12,1552,,false,Approved
3235,43,1318,,false,Approved
3236,62,310,,false,Approved
3237,69,1895,,false,Approved
3238,67,1351,,true,Approved
3239,44,209,,false,Approved
3240,95,3347,,true,Approved
3241,66,3087,,false,Approved
3242,20,1607,,false,Approved
3243,35,2777,,false,Approved
3244,91,1814,,true,Approved
3245,20,1457,,false,Approved
3246,69,407,,false,Approved
3247,89,1417,,true,Approved
3248,17,3146,,false,Approved
3249,25,695,,true,Approved
3250,11,2952,,false,Approved
3251,68,3159,,true,Approved
3252,96,3343,,true,Approved
3253,53,169,,true,Approved
3254,75,1000,,false,Approved
3255,64,1449,,false,Approved
3256,6,1239,,true,Approved
3257,76,3142,,true,Approved
3258,64,1052,,false,Approved
3259,88,3375,,true,Approved
3260,0,3168,,true,Approved
3261,46,3170,,false,Approved
3262,84,1946,,true,Approved
3263,66,649,,false,Approved
3264,50,2500,,true,Approved
3265,93,3249,,true,Approved
3266,48,1396,,true,Approved
3267,80,1740,,false,Approved
3268,86,2861,,true,Approved
3269,71,2379,,true,Approved
3270,70,380,,true,Approved
3271,77,1599,,false,Approved
3272,5,944,,false,Approved
3273,0,1731,,true,Approved
3274,56,1084,,true,Approved
3275,72,2718,,true,Approved
3276,82,516,,true,Approved
3277,3,3015,,false,Approved
3278,92,2093,,true,Approved
3279,72,887,,true,Approved
3280,72,1752,,true,Approved
3281,5,340,,true,Approved
3282,66,681,,true,Approved
3283,83,299,,false,Approved
3284,52,3266,,false,Approved
3285,91,1508,,true,Approved
3286,83,2527,,true,Approved
3287,8,3114,,true,Cancelled
3288,66,3432,,true,Approved
3289,14,3045,,false,Approved
3290,32,1012,,true,Approved
3291,24,1628,,false,Approved
3292,67,3335,,true,Approved
3293,69,3200,,true,Approved
3294,4,608,,true,Approved
3295,19,86,,false,Approved
3296,62,1567,,true,Approved
3297,59,423,,false,Approved
3298,65,729,,false,Approved
3299,34,2187,,true,Approved
3300,99,2817,,false,Approved
3301,89,148,,true,Approved
3302,94,1032,,true,Approved
3303,57,1773,,false,Approved
3304,0,2621,,true,Approved
3305,46,427,,true,Approved
3306,90,1687,,false,Approved
3307,57,2007,,true,Approved
3308,29,760,,false,Approved
3309,59,260,,true,Approved
3310,50,1639,,false,Approved
3311,65,3406,,true,Approved
3312,9,930,,true,Approved
3313,3,1266,,true,Approved
3314,1,143,,true,Approved
3315,89,399,,false,Approved
3316,58,723,,true,Approved
3317,80,2045,,false,Approved
3318,24,2418,,true,Approved
3319,69,3256,,false,Approved
3320,77,3380,,false,Approved
3321,41,2114,,true,Approved
3322,64,960,,true,Approved
3323,0,3418,,false,Approved
3324,2,2991,,true,Approved
3325,54,2804,,true,Approved
3326,99,1340,,true,Approved
3327,96,874,,false,Approved
3328,74,583,,false,Approved
3329,26,692,,true,Approved
3330,23,3251,,false,Approved
3331,86,665,,false,Approved
3332,34,1662,,false,Approved
3333,94,2183,,false,Approved
3334,36,171,,true,Approved
3335,34,739,,false,Approved
3336,31,1490,,true,Approved
3337,45,1066,,true,Approved
3338,82,1974,,false,Approved
3339,0,2189,,false,Approved
3340,46,400,,true,Approved
3341,61,1117,,true,Approved
3342,67,41,,false,Cancelled
3343,39,2680,,false,Approved
3344,32,330,,true,Approved
3345,5,3269,,true,Approved
3346,28,1092,,false,Approved
3347,19,2987,,false,Approved
3348,38,1926,,true,Approved
3349,23,2747,,false,Approved
3350,73,2999,,true,Approved
3351,94,1387,,false,Approved
3352,72,550,,false,Approved
3353,29,86,,false,Approved
3354,67,2794,,true,Approved
3355,54,3264,,true,Approved
3356,0,2459,,false,Approved
3357,57,2648,,false,Approved
3358,79,1582,,false,Approved
3359,47,2501,,false,Approved
3360,21,3128,,false,Approved
3361,99,2096,,false,Approved
3362,50,1023,,false,Approved
3363,33,2853,,true,Approved
3364,24,3138,,false,Approved
3365,61,1919,,false,Approved
3366,37,1153,,false,Approved
3367,89,1290,,true,Approved
3368,93,1913,,false,Approved
3369,60,2339,,false,Approved
3370,0,1798,,true,Approved
3371,67,1685,,true,Approved
3372,84,2056,,true,Approved
3373,74,2101,,false,Approved
3374,35,3441,,false,Approved
3375,85,3484,,true,Approved
3376,16,1809,,true,Approved
3377,10,2928,,false,Approved
3378,49,1748,,false,Approved
3379,88,1967,,true,Approved
3380,22,1942,,true,Approved
3381,87,3181,,true,Approved
3382,72,1422,,false,Approved
3383,14,1999,,false,Approved
3384,29,295,,false,Approved
3385,61,1014,,false,Approved
3386,4,1375,,true,Approved
3387,23,497,,true,Approved
3388,67,1286,,false,Approved
3389,3,934,,true,Approved
3390,78,2982,,true,Approved
3391,28,350,,true,Approved
3392,17,710,,false,Approved
3393,48,2100,,false,Approved
3394,21,1194,,true,Approved
3395,92,2584,,false,Approved
3396,40,3288,,true,Approved
3397,22,2687,,true,Approved
3398,51,1809,,false,Approved
3399,98,1250,,false,Approved
3400,43,1611,,true,Approved
3401,77,2442,,true,Approved
3402,8,2726,,false,Approved
3403,68,3201,,false,Approved
3404,11,1685,,true,Approved
3405,69,1259,,true,Approved
3406,25,3365,,false,Approved
3407,5,1103,,true,Approved
3408,85,3377,,false,Approved
3409,0,52,,true,Approved
3410,24,556,,false,Approved
3411,20,387,,false,Approved
3412,39,3106,,true,Approved
3413,62,197,,false,Approved
3414,1,2816,,false,Approved
3415,18,458,,true,Approved
3416,97,2602,,true,Approved
3417,70,35,,false,Approved
3418,24,1376,,true,Approved
3419,91,1007,,false,Approved
3420,50,1161,,false,Approved
3421,0,2553,,true,Approved
3422,82,1074,,true,Approved
3423,49,2155,,true,Approved
3424,36,1572,,false,Approved
3425,31,2100,,false,Approved
3426,50,3477,,true,Approved
3427,43,1959,,false,Approved
3428,14,1177,,true,Approved
3429,68,1889,,false,Approved
3430,98,482,,true,Approved
3431,74,2374,,false,Approved
3432,7,907,,false,Approved
3433,45,378,,false,Approved
3434,56,1019,,true,Approved
3435,58,197,,true,Approved
3436,7,3165,,true,Approved
3437,81,3152,,false,Approved
3438,31,2994,,false,Approved
3439,7,586,,true,Approved
3440,67,1767,,true,Approved
3441,11,2138,,false,Approved
3442,27,1398,,true,Approved
3443,0,1640,,true,Approved
3444,72,2624,,false,Approved
3445,86,1412,,true,Approved
3446,83,3146,,false,Approved
3447,0,2603,,true,Approved
3448,40,3285,,true,Approved
3449,68,2929,,false,Approved
3450,80,3193,,true,Approved
3451,25,446,,true,Approved
3452,41,2110,,true,Approved
3453,35,2570,,true,Approved
3454,34,395,,,Approved
3455,50,371,,false,Approved
3456,44,2610,,false,Approved
3457,90,375,,false,Approved
3458,12,1046,,true,Approved
3459,17,1085,,false,Approved
3460,64,234,,true,Approved
3461,46,2940,,false,Approved
3462,84,2188,,true,Approved
3463,86,629,,false,Approved
3464,77,2105,,true,Approved
3465,22,1581,,false,Approved
3466,27,1492,,true,Approved
3467,57,1868,,false,Approved
3468,76,136,,true,Approved
3469,100,905,,false,Approved
3470,69,2291,,true,Approved
3471,15,874,,true,Approved
3472,0,412,,false,Approved
3473,81,955,,true,Approved
3474,86,494,,true,Cancelled
3475,82,2073,,true,Approved
3476,79,3415,,false,Approved
3477,6,2753,,false,Approved
3478,76,2422,,true,Approved
3479,73,3496,,true,Approved
3480,32,22,,false,Approved
3481,76,3173,,true,Approved
3482,88,2020,,true,Approved
3483,52,145,,false,Approved
3484,35,1054,,true,Approved
3485,31,962,,false,Approved
3486,79,2012,,true,Approved
3487,28,3276,,false,Approved
3488,30,384,,true,Approved
3489,41,452,,true,Approved
3490,80,2577,,true,Approved
3491,74,1428,,false,Approved
3492,35,1540,,false,Approved
3493,0,2281,,false,Approved
3494,49,235,,false,Approved
3495,11,3118,,true,Approved
3496,34,3267,,true,Approved
3497,12,1306,,false,Approved
3498,19,1913,,true,Approved
3499,62,2197,,false,Approved
3500,54,1905,,false,Approved
3501,77,1151,,false,Approved
3502,22,2782,,true,Approved
